1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,47620GPLSTLEXAN,110000403670,SABIC INNOVATIVE PLASTICS MT. VERNON LLC,1 LEXAN LN,MOUNT VERNON,POSEY,IN,47620,,,37.924518,-87.911845,,SABIC US HOLDINGS LP,078612482,SABIC US HOLDINGS LP,SAUDI BASIC INDUSTRIES CORP,069598573,SAUDI BASIC INDUSTRIES CORP,NO,325,Chemicals,,,,,,,325211,,,,,,1324223160019,Carbonyl sulfide,NO,0000463581,463-58-1,46508,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,346.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,346.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,346.000,0.000,0.000,346.000,0.000,0.000,0.000,0.000,0.000,0.000,35000.000,0.000,35346.000,,PRODUCTION,0.930
2024,4655WLFKNR52SAK,110071732231,US ROD,502 S OAKLAND AVE,NAPPANEE,ELKHART,IN,46550,,,41.439858,-85.982222,,NA,,NA,NA,,NA,NO,333,Machinery,,,,,,,333132,,,,,,1324223174917,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,88.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2094.000,0.000,0.000,0.000,2094.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2094.000,88.000,0.000,0.000,88.000,0.000,0.000,0.000,0.000,0.000,2094.000,0.000,0.000,2182.000,,PRODUCTION,1.000
2024,46801SLTRS2400T,110000400851,VALBRUNA SLATER STAINLESS INC,2400 TAYLOR ST W,FORT WAYNE,ALLEN,IN,46802,,,41.067724,-85.170792,,VALBRUNA STAINLESS INC,809452675,VALBRUNA STAINLESS INC,NA,,NA,NO,331,Primary Metals,,,,,,,331221,,,,,,1324222785343,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,5.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,14.000,0.000,14.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,194.000,0.000,0.000,0.000,0.000,0.000,0.000,215.000,0.000,660.000,0.000,0.000,0.000,660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,875.000,244.000,0.000,0.000,29.000,204.080,10.920,0.000,0.000,0.000,660.000,0.000,0.000,904.000,,PRODUCTION,1.030
2024,46131SSXGR3200E,110000493626,ESSEX SOLUTIONS MAGNET WIRE USA LLC,3200 ESSEX DR,FRANKLIN,JOHNSON,IN,46131,,,39.522897,-86.063852,,ESSEX SOLUTIONS MAGNET WIRE LLC,117724915,ESSEX SOLUTIONS USA LLC,NA,,NA,NO,331,Primary Metals,,,,,,,331420,,,,,,1324222666176,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,218.000,1095.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1313.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,664.000,664.000,0.000,1651.000,0.000,0.000,0.000,985.000,2636.000,0.000,3300.000,1313.000,0.000,0.000,1313.000,0.000,0.000,0.000,664.000,0.000,0.000,41980.000,2636.000,46593.000,,PRODUCTION,1.010
2024,46231HRTGN7901W,110000397393,HERITAGE ENVIRONMENTAL SERVICES LLC,7901 W MORRIS ST,INDIANAPOLIS,MARION,IN,46231,,,39.749458,-86.300926,,HERITAGE ENVIRONMENTAL SERVICES INC.,130814528,HERITAGE ENVIRONMENTAL SERVICES INC,NA,,NA,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1324223148937,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,5.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,85.000,0.000,85.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,133005.000,0.000,0.000,0.000,9670.000,0.000,143760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143760.000,144015.000,0.000,0.000,30.000,133942.150,8998.850,0.000,0.000,0.000,0.000,0.000,0.000,142971.000,,PRODUCTION,1.220
2024,4622WSLMST11ESU,110071640352,SEALMASTER,1010 E SUMNER AVE,INDIANAPOLIS,MARION,IN,46227,,,39.715448,-86.141082,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325520,,,,,,1324222545788,"Benzo[g,h,i]perylene",NO,0000191242,191-24-2,40576,YES,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,,PRODUCTION,0.920
2024,46225SPRRL400WR,110042082590,SUPERIOR INDUSTRIAL SOLUTIONS INC.,400 W REGENT ST,INDIANAPOLIS,MARION,IN,46225,,,39.737825,-86.163840,,SUPERIOR INDUSTRIAL SOLUTIONS INC,039994975,SUPERIOR INDUSTRIAL SOLUTIONS INC,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324223080995,Triethylamine,NO,0000121448,121-44-8,31708,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,982.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,982.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.100,30.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.100,1012.100,0.000,0.000,982.000,0.000,30.100,0.000,0.000,0.000,0.000,0.000,0.000,1012.100,,PRODUCTION,3.030
2024,4676WPRCSN215HE,110040494694,PRECISION TANK & EQUIPMENT,215 HECKNER DRIVE,LIGONIER,NOBLE,IN,46767,,,41.475541,-85.596175,,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1324222414498,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,796.000,23549.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24345.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.000,0.000,0.000,0.000,0.000,138.000,0.000,138.000,24345.000,0.000,0.000,24345.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.000,24483.000,,PRODUCTION,0.910
2024,46783GMCTR12200,110000792786,GM TRUCK GROUP FORT WAYNE ASSEMBLY,12200 LAFAYETTE CENTER RD,ROANOKE,ALLEN,IN,46783,,,40.960559,-85.304658,,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336110,,,,,,1324222700460,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,7700.000,340000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,347700.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75000.000,0.000,0.000,0.000,0.000,75000.000,21.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75021.000,347700.000,0.000,0.000,350000.000,0.000,0.000,0.000,21.000,0.000,75000.000,28000.000,0.000,453021.000,,PRODUCTION,0.880
2024,46312SFTYK601RI,110000397883,SAFETY-KLEEN SYSTEMS INC.,601 RILEY RD,EAST CHICAGO,LAKE,IN,46312,,,41.659851,-87.463788,,CLEAN HARBORS INC,042698999,CLEAN HARBORS INC,NA,,NA,NO,324,Petroleum,,,,,,,324191,,,,,,1324222818092,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,2925.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2925.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2925.000,0.000,0.000,2925.000,0.000,0.000,0.000,0.000,325095.000,0.000,0.000,0.000,328020.000,,ACTIVITY,1.230
2024,47802GRTLN330GR,110001130204,GARTLAND FOUNDRY CO INC,330 GRANT ST,TERRE HAUTE,VIGO,IN,47802,,,39.443088,-87.410714,,NA,,NA,NA,,NA,NO,331,Primary Metals,,,,,,,331511,,,,,,1324222545535,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,8.490,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.230,0.000,0.000,0.000,0.000,0.000,0.000,100.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.230,108.882,0.000,0.000,8.652,100.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,108.882,,PRODUCTION,0.770
2024,46714MRMNMCORNI,110000400192,ADM ANIMAL NUTRITION INC,1800 W WESTERN RD,BLUFFTON,WELLS,IN,46714,,,40.731426,-85.198231,,ARCHER DANIELS MIDLAND CO,001307586,ARCHER DANIELS MIDLAND CO,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1324222678486,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,46563KRPLS1400P,110000745926,COMPOSITE TECHNOLOGY ASSEMBLIES LLC,1400 PIDCO DR,PLYMOUTH,MARSHALL,IN,46563,,,41.351585,-86.324276,,NA,,COMPOSITE TECHNOLOGY ASSEMBLIES LLC,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1324223040825,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,69523.000,208570.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,278093.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,278093.000,0.000,0.000,278093.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,278093.000,,PRODUCTION,1.140
2024,4677WNVCRP6NVAE,110060354931,NOVAE LLC,6 NOVAE PARKWAY,MARKLE,HUNTINGTON,IN,46770,,,40.828501,-85.357275,,NOVAE LLC,962216503,NOVAE LLC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336214,,,,,,1324222488924,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2899.000,0.000,0.000,0.000,2899.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2899.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2899.000,0.000,0.000,2899.000,,PRODUCTION,1.100
2024,47037BSTMT15RAI,110013741521,BEST METAL FINISHING / EFG OSGOOD,1050 RAILROAD AVE,OSGOOD,RIPLEY,IN,47037,,,39.120899,-85.301286,,MW INDUSTRIES INC.,060291663,MW INDUSTRIES INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,332812,,,,,1324222515278,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.100,0.000,2.100,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000,3.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.050,3.050,0.000,0.000,0.000,0.900,2.150,0.000,0.000,0.000,0.000,0.000,0.000,3.050,,PRODUCTION,0.930
2024,46801SLTRS2400T,110000400851,VALBRUNA SLATER STAINLESS INC,2400 TAYLOR ST W,FORT WAYNE,ALLEN,IN,46802,,,41.067724,-85.170792,,VALBRUNA STAINLESS INC,809452675,VALBRUNA STAINLESS INC,NA,,NA,NO,331,Primary Metals,,,,,,,331221,,,,,,1324222785356,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,5.000,258.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,263.000,71.000,0.000,71.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.000,0.000,0.000,0.000,0.000,0.000,0.000,179.000,0.000,5026.000,0.000,0.000,0.000,5026.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5205.000,442.000,0.000,0.000,263.000,130.980,48.020,0.000,0.000,0.000,5026.000,0.000,0.000,5468.000,,PRODUCTION,1.030
2024,46304BTHLHBURNS,110000607558,CLEVELAND-CLIFFS BURNS HARBOR LLC,250 W US HWY 12,BURNS HARBOR,PORTER,IN,46304,,,41.668476,-86.994902,,CLEVELAND-CLIFFS INC,147964571,CLEVELAND-CLIFFS INC,NA,,NA,NO,331,Primary Metals,,,,,,,331110,,,,,,1324223186774,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,1416.710,50.580,0.000,0.000,0.000,0.000,0.000,0.000,190.800,0.000,0.000,0.000,0.000,0.000,1658.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,345.660,0.000,0.000,0.000,0.000,0.000,0.000,345.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.480,0.000,0.000,0.000,0.000,0.000,58.480,0.000,404.140,2003.750,0.000,190.800,1467.290,345.660,0.000,0.000,0.000,0.000,0.000,0.000,58.480,2062.230,,PRODUCTION,0.990
2024,47150SMTCN520PA,110003132226,SAMTEC INC,520 PARK E BLVD,NEW ALBANY,FLOYD,IN,47150,,,38.341466,-85.824141,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,334417,,,,,1324222512865,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,14.000,2.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.700,62.100,0.000,62.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200.200,0.000,0.000,262.300,0.000,3723.000,0.000,0.000,0.000,3723.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3985.300,279.000,0.000,0.000,16.700,23.598,238.702,0.000,0.000,0.000,3723.000,0.000,0.000,4002.000,,PRODUCTION,0.780
2024,46135LNSTRPUTNA,110056963451,BUZZI UNICEM USA-GREENCASTLE PLANT,3301 S COUNTY RD 150 W,GREENCASTLE,PUTNAM,IN,46135,,,39.610862,-86.878761,,RC LONESTAR INC,802861687,RC LONESTAR INC,BUZZI SPA,NA,BUZZI SPA,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1324222900045,Nonylphenol,NO,N530,N530,1827619,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,494.000,51.000,545.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,545.000,4.000,0.000,0.000,4.000,0.000,0.000,129119.000,545.000,0.000,0.000,0.000,0.000,129668.000,,PRODUCTION,0.980
2024,4677WSDLFR164SU,110043963048,SDI LAFARGA LLC,1640 S RYAN RD,NEW HAVEN,ALLEN,IN,46774,,,41.073737,-84.962417,,STEEL DYNAMICS INC,808202725,STEEL DYNAMICS INC,NA,,NA,NO,331,Primary Metals,,,,,,,331420,,,,,,1324223037058,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,5.000,5.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,288.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,288.000,0.000,8702.000,0.000,0.000,0.000,8702.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8990.000,299.000,0.000,0.000,11.000,0.000,288.000,0.000,0.000,0.000,8702.000,0.000,0.000,9001.000,,PRODUCTION,1.340
2024,47265NRTHVHWY75,110064148881,NORTH VERNON INDUSTRY CORP,3750 4TH STREET,NORTH VERNON,JENNINGS,IN,47265,,,39.040010,-85.625950,,NA,,NA,NA,,NA,NO,331,Primary Metals,,,,,,,331511,,,,,,1324222467336,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,50.050,11.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.800,0.000,0.000,44.600,138.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.400,61.440,0.000,0.000,61.440,0.000,0.000,0.000,0.000,0.000,138.400,0.000,0.000,199.840,,PRODUCTION,0.800
2024,46394MCLCX2815I,110000398338,BP PRODUCTS NA WHITING BUSINESS UNIT,2815 INDIANAPOLIS BLVD,WHITING,LAKE,IN,46394,,,41.662485,-87.483799,,BP AMERICA INC,039596507,BP AMERICA INC,,,BP P L C,NO,324,Petroleum,,,,,,,324110,,,,,,1324222988901,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,8.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,13.000,0.000,0.000,5.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,,PRODUCTION,1.010
2024,47670PSNRGHWY64,110070834810,GIBSON GENERATING STATION,1097 N 950 W,OWENSVILLE,GIBSON,IN,47665,,,38.369834,-87.746598,,DUKE ENERGY CORP,006996052,DUKE ENERGY CORP,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1324222791143,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,220.000,0.000,0.000,0.000,0.000,0.000,0.000,110000.000,0.000,0.000,0.000,0.000,0.000,110220.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110220.000,0.000,110000.000,220.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110220.000,,PRODUCTION,1.030
2024,46552DCTLT30350,110000399453,EDCOAT LLC,30350 EDISON RD,NEW CARLISLE,ST JOSEPH,IN,46552,,,41.693760,-86.454915,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222890687,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,609.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,609.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,464.000,0.000,0.000,464.000,294.000,0.000,0.000,0.000,0.000,294.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,758.000,1073.000,0.000,0.000,609.000,0.000,464.000,0.000,0.000,0.000,294.000,36549.000,0.000,37916.000,,PRODUCTION,1.000
